"","V1","V2","V3"
"222",-0.0344035830344241,0.0197265774396024,-0.018583017830161
"223",-0.0266179896062632,0.0346468982737849,-0.0285810869966706
"224",-0.00973992093404903,0.0684820544688988,0.0462615829748518
"225",-0.0346817530164877,0.00491126423666628,-0.0306589181591623
"226",-0.0475146398755743,-0.0299599634879466,-0.00598002228360097
"227",-0.0490794471093493,-0.0288107934325153,0.00340754071007584
"228",-0.0466053561193083,-0.0174940724397556,-0.00196232584961669
"229",-0.0420123540305476,0.0058710963110182,0.062749168652605
"230",-0.0390182248081106,-0.0116764224294462,0.0125325647127497
"231",-0.0314472742196362,0.015127751895975,-0.000844608021019202
"232",-0.0376346018758342,-0.0233845466796322,-0.0912578575298499
"233",-0.0362498278074602,0.00958087528440127,-0.00563960038023761
"234",-0.0270994141785993,0.045686181270436,0.014085957360566
"235",-0.0278623894022167,0.0303271323481036,-0.0339540070567533
"236",-0.0379063045969637,0.00406746889278794,0.0114987636668435
"237",-0.0326260229881122,0.0274643939267042,0.0251756492641862
"238",-0.0343751138083034,0.0106632559431056,0.0027093030670123
"239",-0.0265389569829643,0.0310099087216837,-0.0693058645253105
"240",-0.0412330012332188,-0.00761990058764551,0.00952046882359922
"241",-0.0433440331263545,-0.0250757800502358,0.029919539290265
"242",-0.0438555490980254,0.00566059363497949,0.00997902428857869
"243",-0.034376643674641,0.0156832246205385,0.0114021012715731
"244",-0.00570536394796955,0.0820958455616551,0.0435859804706844
"245",-0.00508550817518641,0.0651908084483421,-0.0365895349545432
"246",-0.0402865483023375,-0.00150613718314001,0.0556542377601464
"247",-0.0523724374194233,-0.0373805569321773,0.0249254139227752
"248",-0.0260782247638397,0.0501666045541073,0.0140463270557852
"249",-0.0380173536044446,-0.0158784187996894,-0.0471105572939644
"250",-0.0301493016190483,0.0202360545501865,0.0104025174539178
"251",-0.0184672183410819,0.0515934492113256,0.0347155533366242
"252",-0.023376149170338,0.0500092264812773,-0.028206236447576
"253",-0.0660302849791709,-0.0817764503536258,0.0522096338602402
"254",-0.0351583077331037,0.0172143816128451,0.0253323166785131
"255",-0.00130173410208963,0.0340772897976659,-0.0765122866171652
"256",-0.0229808834258613,0.00262610587225363,-0.0422328504599669
"257",-0.0371857220564129,-0.0175691969718133,0.0160353673586864
"258",-0.0319260039922797,-0.00456331861350161,-0.0322825530969295
"259",-0.0445251974480647,-0.0270851647506948,-0.0121766913155813
"260",-0.0307393735773471,-0.0226580646426707,-0.00820867207285345
"261",-0.03232863089095,0.0276587315887134,0.0132092910818251
"262",-0.0333992887675535,0.0252917432814141,0.0509571977577022
"263",-0.0335503585287589,0.0177183385097001,0.027222415837719
"264",-0.0312836710846447,0.00985054366791084,-0.0491684786277897
"265",-0.0607765420868298,-0.0690275305218824,0.0212061974235696
"266",-0.0374786741063571,-0.0106371957035371,-0.0427493721600689
"267",-0.0392398887137729,0.00297284065968923,0.0121350190742478
"268",-0.0159374457804541,0.0733733587024326,-0.0567215895358068
"269",-0.0282167258129888,0.0469520969839707,-0.00294886301096483
"270",-0.0409271219695917,0.00624900694877148,0.0326717937928797
"271",-0.0407014671151714,-0.000795104508435296,0.0241097775376926
"272",-0.0374611096569472,0.0125400050878145,0.00904526900514915
"273",-0.0344854204361752,0.0169556016146828,0.014750752541749
"274",-0.0231479960335233,0.0314271956365022,-0.0582328855909126
"275",-0.0503219287096904,-0.0584800765775795,-0.0371813205715987
"276",-0.0549960201261306,-0.0766386753431981,-0.0466887797853104
"277",-0.0227561004833038,0.0615445725196105,-0.0173595745114157
"278",-0.0103627068067688,0.0709244746941023,-0.0383838594192193
"279",-0.037932757354093,0.0112605363217205,0.000409888518716986
"280",-0.0280437475580194,0.0460219059652397,0.00112639239242041
"281",-0.00414288423515785,0.0328955885679327,-0.0536345283047451
"282",-0.0189273167841353,0.0420993409397383,-0.0418219679656044
"283",-0.0414075353365262,-0.0143414101794178,-0.0129764475013097
"284",-0.021580013139199,0.0448928944849401,-0.0604469323011263
"285",-0.0429856647182031,-0.00827103617719002,0.00126094807326795
"286",-0.0352960835897523,0.0157210681082945,-0.0058532442800379
"287",-0.0387081459746882,-0.0148077304948763,-0.00799170666161952
"288",-0.0456354481706838,-0.015264850964802,0.0469114145361247
"289",-0.0313224725502544,0.0068558466607201,-0.0340392088888325
"290",-0.0400972442343272,-0.0143722800453587,-0.0144723398676391
"291",-0.0312971822546445,0.0130355787946232,-0.0123222280752931
"292",-0.0423261339240116,-0.0197123397273932,-0.0196067048402012
"293",-0.0379731929748734,-0.0123589291390498,0.0202170209085554
"294",-0.0442352258415867,-0.0199494361864405,-0.0206665447203251
"295",-0.0353970176870933,0.00141319105994553,-0.0475567425810312
"296",-0.0276490154005011,0.0408040849302407,-0.0242432817566482
"297",-0.0364578218803523,0.0080294149191569,0.015212813905523
"298",-0.0366413145829512,0.00635750455355718,0.0149435142975097
"299",-0.0323665381376085,0.00872343284470073,-0.0256807407053725
"300",-0.0372517310293675,-0.00327126383471031,0.0118579139326372
"301",-0.0479692064417169,-0.0304741005180339,0.00262374822760751
"302",-0.0333579124881584,0.0197754205586162,-0.00303894691486549
"303",-0.0311904139320825,0.0183968212411766,-0.0242071122181505
"304",-0.0277945094135136,0.0244206412728353,-0.0100661153189744
"305",-0.0316502885518016,0.0297692890119984,0.0195474841396648
"306",-0.0307054580461624,0.0323184326823878,-0.00850605251747792
"307",-0.0440454990853508,-0.0144478631241501,-0.00196223265029748
"308",-0.0369767541470815,-0.0213614937699188,-0.0435667602329234
"309",-0.0330543646640878,0.0123847421343555,-0.0109974000045919
"310",-0.0242336819847907,0.0432612904572591,-0.00788597958657294
"311",-0.0491129840737838,-0.0258932046056197,0.0750713091216194
"312",-0.0344536657082079,0.0015460398305744,0.00658391345479754
"313",-0.0253645373145109,0.0387279695303105,-0.0578625139011752
"314",-0.038103362748817,0.00230960722668509,0.00984243979729589
"315",-0.0221886193889245,0.0586790549992917,-0.0167790055353284
"316",-0.0352094375556612,0.0162072915534306,-0.0117279278722053
"317",-0.0393121129932457,-0.00270461365135852,0.000150794144813638
"318",-0.0278609529352329,0.0213263474254756,0.00992432671452148
"319",-0.0379948191799977,0.023641162935716,0.0560285398382236
"320",-0.0336963928421333,-0.00218760115139509,-0.0438544602791668
"321",-0.0360500157441514,0.00487685059127671,-0.0232659291907061
"322",-0.0364913473062024,-0.00865890700470216,-0.0154192379450093
"323",-0.0396351412254776,-0.0347334505739409,-0.0267127977822387
"324",-0.0498482889155476,-0.0236021448862974,0.0240907807075538
"325",-0.0294369936828955,-0.000334040436749988,0.0163059644492854
"326",-0.0358406129740978,0.0193977592287113,0.0211296774859582
"327",-0.0496872569496064,-0.0305418658604218,0.0103832078897788
"328",-0.0461312464390982,-0.0135435751048731,0.044466498658382
"329",-0.0264684844559328,0.0280945799088082,0.0168585499251979
"330",-0.0297063485225065,0.0328966455186685,-0.00520986820169774
"331",-0.0320656649779985,0.0221952709675818,0.0027222973679788
"332",-0.0416468425384155,0.00431947249343908,-0.00288946459258468
"333",0.00185749610869345,0.0141555708496864,-0.0383290694488785
"334",-0.0453079482366889,-0.0119136858528026,0.0210551614966935
"335",-0.0464427853781572,-0.0178785623679106,0.0330521986729656
"336",-0.030866242137409,0.0369312193809844,0.0505816220855697
"337",-0.0315151943639211,0.0217123063142423,0.0107536403658639
"338",-0.0478347248468612,-0.0292849117856467,0.0586982122958389
"339",-0.0374992977479873,0.0122609125887596,0.0342345841663065
"340",-0.0452285667202799,-0.0420722148223871,-0.021784177866659
"341",-0.0384774668804301,0.0122609260108258,0.00591467812315509
"342",-0.0334368008706236,0.00255279340371571,-0.0320378706075619
"343",-0.0321291653428334,0.0294382032405413,0.00473574692678787
"344",-0.0299876613642375,0.0356808735102041,0.0101949704079057
"345",-0.0365235429108274,0.0104817864996584,-0.0294073204384398
"346",-0.0348997590737345,0.010963703252874,-0.00218667767547405
"347",-0.0157665309029122,0.0248765832246662,-0.0369231535845765
"348",-0.0536303571146373,-0.0637183910919832,0.00530494082474753
"349",-0.0393853480768526,0.000533149456926209,0.0142055028714738
"350",-0.0240522225881735,0.0194867975121044,-0.0476863988563709
"351",-0.040428277858753,0.0117767393254229,0.0350239252981707
"352",-0.00492498981712924,0.0847831518428274,0.039916028849445
"353",-0.0275523355152734,0.0330643920518519,0.00722386012583783
"354",-0.0378759949365859,-0.00553564271951903,0.0488732103251735
"355",-0.0417538069919863,0.00552183470175487,0.0274239804645927
"356",-0.0332543032698228,0.0236996661499078,0.00145758864624895
"357",-0.0395038763577494,-0.00802127076537312,-0.0337068908524491
"358",-0.0185819324383985,0.0491273000725596,-0.0188239057674344
"359",-0.0538968278998622,-0.0266151276412892,0.0612701915396855
"360",-0.0270390316121212,0.0178615876134841,-0.0203440629502136
"361",-0.0317080364803523,0.0257421833316576,0.0144902616560185
"362",-0.0265573722668957,0.0415338789183475,-0.000506071498231668
"363",-0.0344104405445351,0.015853596700946,0.00568277332273592
"364",-0.0400734453040715,0.00979978512773948,0.0821626295023944
"365",-0.0462732097190869,-0.0438353997160438,-0.0241024542344784
"366",-0.0319209687254352,0.0230701374693149,-0.0225705137168664
"367",-0.0339607886007635,0.013539686755029,0.0193837362386007
"368",-0.0272350904515638,0.0178035952143116,0.0109330911618011
"369",-0.0214037446667166,0.0601774009137089,-0.0172890878304229
"370",-0.0297654751261826,0.00754979359204234,-0.00996487371948906
"371",-0.0358595205077649,0.00651645758780065,-0.0306751084028084
"372",-0.0133753548303995,0.0585289425326866,-0.0432858179797933
"373",-0.0352680973637612,0.00602812432359308,-0.00655856800653587
"374",-0.00816365396896894,0.0863894615995015,0.0606634320769998
"375",-0.0346758743573758,0.00197642287426865,-0.0264809483769257
"376",-0.0324236120759505,0.0163295548161109,0.0303386245739071
"377",-0.0280902562605261,0.038909109320348,0.00783666610189031
"378",-0.0345646847970067,0.0170630817209645,0.00112957220013814
"379",-0.0328163428286175,0.0101816843646243,-0.0199115010974232
"380",-0.0345252747724452,0.0249826603845588,0.0158542846473622
"381",-0.0450419701824301,-0.0270181478154163,-0.00601361323869106
"382",-0.0267855964566267,0.0425039868771434,-0.0146122623160725
"383",-0.0385763296971089,0.0109725371918555,0.0120710892218173
"384",-0.0359556929533365,0.0174165211874183,0.0205204378316041
"385",-0.037691875541344,-0.00258036101625726,0.0131997709030378
"386",-0.000637646751859817,0.111744969967985,0.0315757855431421
"387",-0.034146111462104,0.0174080425286028,0.0026857127502647
"388",-0.0157960287900082,0.073797075855153,-0.0220191524988703
"389",-0.0333404011809136,0.0199491662077585,-0.00647886319341098
"390",-0.0308925797399879,0.0304688546822268,0.0227857568886536
"391",-0.0412866002056858,0.0171594041464995,0.0558427910632562
"392",-0.034694148038871,0.0243673583586105,-0.0085563649192997
"393",-0.0465582789586976,-0.0168104009996973,0.0254990277046574
"394",-0.0408213177321365,-5.2382610750388e-05,0.0143883509155989
"395",-0.0348337960706432,0.0182629632348976,0.0153669268041227
"396",-0.0366690658349056,0.00544945030310829,0.0111381501053248
"397",-0.0241751392695649,0.0542420539720534,-0.00186098384725738
"398",-0.0418540893940427,-0.0197877649312101,0.00756405156995311
"399",-0.00219489673493982,0.0811258968005429,0.0323579532248021
"400",-0.0321363383464472,0.00786641563946996,-0.0184418861217276
"401",-0.0439734970205405,-0.0309949166251039,0.0199868873907317
"402",-0.0414235065562744,-0.00052128513252029,0.0609093678571488
"403",-0.0328161880791091,0.0291771023808535,0.0520037317514973
"404",-0.00976338931842155,0.0813111498218369,0.0489352460080277
"405",-0.017886677916145,0.0590539157670384,0.0205619913469708
"406",-0.0166869595377652,0.0622675854690965,0.0224491380455928
"407",-0.00775144658517005,0.0811544827292499,0.0640114754149298
"408",-0.0108834506135349,0.104640692743138,0.0255385630442744
"409",-0.00925746788621733,0.0740144179793326,0.0412978534011846
"410",-0.0122228394785506,0.0766744786408118,-0.00905504534732399
"411",-0.0458833651087655,-0.0399158198045948,-0.0161670625332097
"412",-0.0362730349708481,0.0182465627555195,0.0253948268565466
"413",-0.0157886866421407,0.0574272992928835,0.00951970877060914
"414",-0.0377974327052938,0.014046000279955,0.0428765729996378
"415",-0.0196379282018827,0.0352660989424759,0.0180932186693414
"416",-0.00615241383297108,0.0939994421150962,0.0587394904515187
"417",-0.0411886576269726,-0.0115116957309045,-0.00499485318415379
"418",-0.0291659236817325,0.0271095574597923,-0.0277213372415965
"419",-0.0440600680076782,-0.00101326748934378,0.0265107486567281
"420",-0.00723654017316168,0.0814718866552484,0.0362355605344523
"421",-0.0261038691974058,0.0455167684136555,-0.0442341258723816
"422",-0.0348529143886078,0.0138434944579952,-0.0269602083452314
"423",-0.0427572330143962,0.00207145724799077,0.00808116561130686
"424",-0.034407245571128,0.00923982436799007,-0.0256796824328918
"425",-0.0507428518404676,-0.0543398152049134,-0.0305802703307067
"426",-0.0447853357217565,-0.0398691939951267,-0.0561294980844211
"427",-0.0372926820187308,0.0145470421175608,0.0267972544296155
"428",-0.0415425699471229,-0.0386117894133911,-0.0513612663863551
"429",-0.0314606068515851,0.0387826300144044,0.0104717733122993
"430",-0.0427579625761329,-0.00171317845213128,0.0483033812325498
"431",-0.0369606952752161,-0.0308321072818947,-0.0706862604648948
"432",-0.0306304146613307,0.0421021624669249,-0.0109443599154603
"433",-0.0359014316487455,0.030305104955909,0.0162814241736226
"434",-0.0397598317518595,-0.0184756649539143,-0.048463658339778
"435",-0.0482409287765613,-0.0321844486486089,0.0186404537050489
"436",-0.0137266379341256,0.0788821675324446,-0.0289659686351064
"437",-0.0316388211852218,0.00110213322535068,-0.0177495000464903
"438",-0.0319260510619087,0.020897951752095,0.0368593012013506
"439",-0.0326059598527557,0.0285217948332691,0.0156173880716017
"440",-0.0302467862457419,0.0391351040418921,0.0325424300324168
"441",-0.0379058630345811,0.00484748250891588,0.0104903077355902
"442",-0.0392526939634661,0.00962550114613906,0.0317909364535104
